Age,PrimaryStreamingService,HoursPerDay,WhileWorking,Instrumentalist,Composer,FavGenre,Exploratory,ForeignLanguages,BPM,Classical,Country,EDM,Folk,Gospel,Hiphop,Jazz,Kpop,Latin,Lofi,Metal,Pop,R&B,Rap,Rock,VideoGameMusic,Anxiety,Depression,Insomnia,OCD,MusicEffects,Date
29.0,Apple Music,1.0,No,No,No,Country,Yes,No,163.0,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,9.0,3.0,2.0,0.0,No effect,2022-10-04
21.0,Spotify,4.0,Yes,Yes,Yes,Pop,No,No,97.0,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,4.0,6.0,3.0,4.0,Improve,2022-10-04
17.0,Spotify,1.0,No,No,No,Metal,Yes,Yes,137.0,Sometimes,Never,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,9.0,8.0,4.0,0.0,Improve,2022-10-05
23.0,Spotify,2.0,No,No,No,Rock,Yes,Yes,120.0,Rarely,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Never,5.0,7.0,10.0,2.0,No effect,2022-10-05
17.0,Spotify,1.0,Yes,Yes,No,Metal,Yes,Yes,70.0,Rarely,Never,Rarely,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Very frequently,Sometimes,Never,Never,Very frequently,Very frequently,8.0,3.0,9.0,2.0,No effect,2022-10-06
22.0,Spotify,3.0,Yes,No,No,Video game music,Yes,Yes,150.0,Rarely,Rarely,Sometimes,Sometimes,Never,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Very frequently,10.0,10.0,6.0,8.0,Improve,2022-10-06
17.0,Spotify,5.0,Yes,No,No,Hip hop,Yes,No,168.0,Rarely,Sometimes,Very frequently,Never,Sometimes,Very frequently,Never,Sometimes,Never,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Rarely,Rarely,7.0,7.0,5.0,5.0,Improve,2022-10-09
19.0,Spotify,5.0,Yes,Yes,No,Pop,Yes,Yes,163.0,Very frequently,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Very frequently,Rarely,Rarely,Sometimes,Rarely,10.0,8.0,1.0,0.0,Improve,2022-10-11
19.0,Spotify,4.0,Yes,No,No,Pop,Yes,Yes,140.0,Sometimes,Rarely,Sometimes,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,8.0,6.0,2.0,0.0,Improve,2022-10-14
16.0,Spotify,6.0,Yes,No,No,Pop,Yes,Yes,105.0,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Never,10.0,7.0,6.0,10.0,Improve,2022-10-14
19.0,Spotify,6.0,Yes,No,No,Pop,Yes,Yes,78.0,Rarely,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Rarely,Sometimes,6.0,6.0,8.0,0.0,Improve,2022-10-15
13.0,Spotify,1.0,Yes,No,No,Video game music,Yes,No,128.0,Rarely,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Never,Sometimes,Sometimes,Very frequently,10.0,10.0,8.0,4.0,Worsen,2022-10-22
18.0,Apple Music,18.0,Yes,No,No,EDM,Yes,No,90.0,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,9.0,8.0,5.0,10.0,Improve,2022-10-23
26.0,YouTube Music,1.0,Yes,No,No,Metal,Yes,Yes,136.0,Sometimes,Rarely,Sometimes,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Rarely,Never,Never,Never,Rarely,0.0,0.0,0.0,0.0,No effect,2022-10-26
14.0,Other streaming service,7.0,Yes,Yes,No,Country,Yes,No,108.0,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,7.0,3.0,1.0,2.0,Improve,2022-10-30
21.0,I do not use a streaming service.,0.5,No,No,No,Pop,Yes,No,95.0,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,Very frequently,Sometimes,Sometimes,Very frequently,Never,6.0,2.0,2.0,0.0,Improve,2022-10-30
21.0,Spotify,2.0,Yes,No,No,R&B,Yes,Yes,147.0,Sometimes,Never,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Sometimes,7.0,6.0,4.0,6.0,Improve,2022-10-30
17.0,Spotify,2.0,Yes,Yes,No,Rock,Yes,Yes,120.0,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Very frequently,Never,7.0,6.0,0.0,9.0,Improve,2022-10-30
18.0,Spotify,1.0,Yes,Yes,No,Pop,Yes,Yes,160.0,Rarely,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Very frequently,Never,Never,Sometimes,Sometimes,3.0,2.0,2.0,5.0,Improve,2022-11-01
19.0,Other streaming service,6.0,Yes,No,Yes,Rap,Yes,No,120.0,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,2.0,2.0,2.0,2.0,Improve,2022-11-03
19.0,Spotify,5.0,Yes,Yes,No,Classical,No,No,170.0,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,2.0,3.0,2.0,1.0,Improve,2022-11-04
29.0,YouTube Music,2.0,Yes,No,No,Hip hop,Yes,Yes,98.0,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,2.0,2.0,2.0,5.0,Improve,2022-11-09
